what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356566322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356568216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356570833
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340356576821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356581631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356582157
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340356582722
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340356583356
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340356584838
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340356584920
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340356584949
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340356596075
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340356596104
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340356596104
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340356596879
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340356599450
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340356599518
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340356599547
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340356602028
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340356609387
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340356619356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340356626846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340356634002
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1340356635767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356636440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356637464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356647233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340356647552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356648282
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1340356651163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356654005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356664717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356665729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356667286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356669105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356673557
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340356684002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340356691057
